slug,family,task_verdict,observed_direction,potential_direction,primary_mechanism,release_classes,defect_classes,confidence,gameable,correct_solution_blocked,tests_verify_instruction,stub_would_pass,n_runs,n_pass,n_blocked_runs,n_undeserved_passes,refute_confirms,refute_refutes,refute_unanimous,headline
v2--task-75afc4,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;flaky_or_nondeterministic;leaky_or_underconstrained_grader,unstated_convention;flaky_nondeterministic;weak_tests,high,False,True,partially,no,12,8,4,0,2,1,False,"All 12 rollouts submitted byte-identical, verifier-optimal solutions for all six levels, yet 4 scored 0.0 — three punished by an undisclosed size/resource budget on the cosmetic DOT ""explored state space"" artifact, and one (r11) whose artifacts pass every assertion, including in-container validation with the real `dot` binary."
v2--task-75c880,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;impossible_or_contradictory;weak_tests,high,True,True,partially,no,15,0,14,0,3,0,True,"The verifier hard-codes `StreamViewType == 'NEW_AND_OLD_IMAGES'` when the only consumer in the container reads `NewImage` exclusively — all 15 rollouts wrote the functionally-sufficient `NEW_IMAGE` and were zeroed by that one token, and a second assertion demands `sqs:GetQueueUrl` even from solvers who legitimately deleted the `get_queue_url()` call the instruction's own least-privilege directive told them to remove."
v2--task-767635,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader;canonical_output_overfit,unstated_convention;weak_tests;reference_canonical_form,high,True,True,partially,yes,15,0,15,0,3,0,True,"The verifier requires each matched-collection object to carry the literal key `discrepancy_count`, a field name the instruction never mentions; all 15 rollouts built working pipelines and encoded the same information as `has_discrepancies`/`discrepancies`, so a single silent `.get(""discrepancy_count"", 0)` default zeroed every run under all-or-nothing grading."
v2--task-769ae5,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,mostly,no,15,14,1,0,2,1,False,"r11 produced a byte-for-byte correct harmonization (45 images, 101 annotations, exact per-label distribution, images copied, polygons converted) but scored 0.0 solely because it named the output annotations/instances.json while the verifier globs for the never-stated pattern annotations/instances_*.json."
v2--task-76a811,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;canonical_output_overfit;numeric_tolerance_or_rounding,unstated_convention;single_path_enforced;reference_canonical_form;rounding_or_tolerance,high,False,True,partially,no,15,0,1,0,2,1,False,"The verifier grades an undisclosed methodology all-or-nothing: `assert 300 < hot_zone_threshold < 600` alone rejects the mean+2-sigma rule that 15/15 rollouts chose, so no run could pass however good its analysis, and r09 reproduced the hidden WAF model exactly and still scored 0."
v2--task-7727de,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;reference_canonical_form;weak_tests,high,False,True,mostly,no,13,1,9,0,3,0,True,"test_confusion_matrix_values enforces one undocumented greedy ordering (all (GT,pred) pairs consumed in globally descending-IoU order) at a ±2/±6 tolerance, while the COCO-style score-descending greedy that 11 of 13 rollouts independently chose differs by 26 — zeroing nine rollouts whose every other graded number matched pycocotools to six decimals."
v2--task-778a8d,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,partially,yes,14,0,8,0,3,0,True,"The verifier requires conformance_report.json to be a JSON object wrapped under a top-level ""functions"" key, a convention that appears nowhere in the instruction or in any file the solver can read, and it silently zeroes 11 of 39 tests for the JSON array shape that the instruction's wording (""per-function JSON with name, passed, ..."") plainly implies — all 14 rollouts emitted the array and all scored 0."
v2--task-78219a,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,partially,no,15,2,12,0,3,0,True,"All 15 rollouts met the instruction's only stated criterion (`make all` green), but reward was decided purely by two hidden identifier forms — a module-level `intersection_allowed` plus `filter_intersections` as a bound CSG method — a hybrid factoring the instruction never states and that even the canonical Ray Tracer Challenge book form does not produce, blocking 12 substantively correct runs."
v2--task-783ddd,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,partially,partially,15,9,6,0,2,0,True,"All 15 rollouts fully solved the cryptanalysis and recovered the identical true keys/flag, but 6 scored 0.0 solely because /app/patched_mac.py imports the task-supplied sibling /app/mac_engine.py and the grader loads it by absolute path with /app absent from sys.path — a self-containment requirement stated only in hidden task.toml metadata."
v2--task-787546,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,mostly,no,15,0,13,0,3,0,True,"The instruction never states that memory_map base/size/end must be JSON integers (nor that `end` is exclusive), and the all-or-nothing verifier zeroes 13 otherwise-perfect reports on exactly that: I reproduced 86/86 pass with ints and 11 failed/75 passed with the hex strings all 15 rollouts chose."
v2--task-789a93,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;rounding_or_tolerance;weak_tests,high,True,True,mostly,no,15,6,6,0,2,1,False,"All 15 rollouts solved the physics identically and exactly; pass/fail was decided solely by how each collapsed a chromatic RGB reflectance into the single scalar written to furnace_results.json, a convention (channel mean) that exists only inside the hidden verifier at test_state.py:462."
v2--task-78f4cf,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target,unstated_convention;impossible_or_contradictory,high,False,True,partially,no,15,0,11,0,2,1,False,"Two undocumented conventions gate the all-or-nothing reward — the sentinel string behavior_class='unknown' (absent from the instruction and from all five source files) and coverage keyed by module name despite the instruction calling it a ""map of protocol area"" — and I verified by reconstruction that r09's otherwise-perfect audit scores 62/64, flipping to 64/64 on the single word 'unknown'."
v2--task-790ee1,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;overstrict_or_brittle_grader;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;single_path_enforced;impossible_or_contradictory;weak_tests,high,True,True,partially,no,15,0,13,0,3,0,True,"The grader keys on three conventions the instruction never states — a silent loss-event filter for observed_beta, one of two equally-supported readings of ""peak congestion window"", and RFC 8312's superseded W_est formula in place of the RFC 9438 the task explicitly names — and I verified that r09's reference-equivalent solution goes from 19/20 to 20/20 by changing a single ambiguous integer."
v2--task-7990c5,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,partially,no,15,0,14,0,3,0,True,Two of the 41 all-or-nothing tests call private helpers `Cubic._compute_K()` and `Cubic._w_cubic(t)` — identifiers that exist only in the hidden reference solution (a leftover from an earlier task revision where cubic.py shipped complete-but-buggy) — so 14/15 rollouts that did all the requested work correctly were forced to 0.0.
v2--task-79fd6e,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,partially,no,15,0,3,0,2,1,False,"Under all-or-nothing scoring, the suite hard-codes two conventions that appear nowhere in the container — alp_decode must return NaN at validity==False positions (3 tests, violated by ~13/15 runs) and one specific exponent arithmetic convention (2 tests) — so complete, bitwise-lossless ports (r05, r10, r16) score 0.0 at 52/55."
v2--task-7a5fb9,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,mostly,no,15,5,10,0,3,0,True,"All 10 zero-reward rollouts did the full forensics correctly and were killed by two conventions the task never states: device ""name"" must be the uppercase part number (7 runs used the lowercase DTB spelling), and boot_nominal.bin must carry zero ERROR-severity issues even though it contains a genuine, datasheet-forbidden 0xF5 write (3 more runs)."
